group,bundle,texture,width,height,trim_width,trim_height,path
character_head,icon_character_head1,character_head_hluciarabbitricofset01,64,64,56,60,Sprites/Pixel/character_head/icon_character_head1/character_head_hluciarabbitricofset01.png
character_head,icon_character_head1,character_head_aaatarotagilemset01,64,64,55,60,Sprites/Pixel/character_head/icon_character_head1/character_head_aaatarotagilemset01.png
character_head,icon_character_head1,character_head_monsterraccoonmset05,64,64,47,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterraccoonmset05.png
character_head,icon_character_head1,character_head_knightsberserkermset02,64,64,52,59,Sprites/Pixel/character_head/icon_character_head1/character_head_knightsberserkermset02.png
character_head,icon_character_head1,character_head_banditicewizzardfset01,64,64,48,54,Sprites/Pixel/character_head/icon_character_head1/character_head_banditicewizzardfset01.png
character_head,icon_character_head1,character_head_monsterwolfset06,64,64,52,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterwolfset06.png
character_head,icon_character_head1,character_head_hknightsknightparsifalmset01,64,64,52,60,Sprites/Pixel/character_head/icon_character_head1/character_head_hknightsknightparsifalmset01.png
character_head,icon_character_head1,character_head_hknightscaptainmset01,64,64,44,54,Sprites/Pixel/character_head/icon_character_head1/character_head_hknightscaptainmset01.png
character_head,icon_character_head1,character_head_zcannon,64,64,50,46,Sprites/Pixel/character_head/icon_character_head1/character_head_zcannon.png
character_head,icon_character_head1,character_head_uwhyf2set01,64,64,42,55,Sprites/Pixel/character_head/icon_character_head1/character_head_uwhyf2set01.png
character_head,icon_character_head1,character_head_monsterflowerm2set01,64,64,54,58,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterflowerm2set01.png
character_head,icon_character_head1,character_head_monstercarnivorousmset01,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_monstercarnivorousmset01.png
character_head,icon_character_head1,character_head_hluciasilverwolff2set02,64,64,46,58,Sprites/Pixel/character_head/icon_character_head1/character_head_hluciasilverwolff2set02.png
character_head,icon_character_head1,character_head_npc60,64,64,42,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc60.png
character_head,icon_character_head1,character_head_aaatarotnormalmset01,64,64,54,59,Sprites/Pixel/character_head/icon_character_head1/character_head_aaatarotnormalmset01.png
character_head,icon_character_head1,character_head_tbossmagicianmset01,64,64,24,55,Sprites/Pixel/character_head/icon_character_head1/character_head_tbossmagicianmset01.png
character_head,icon_character_head1,character_head_monsterhermitcrabm3set01,64,64,58,60,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterhermitcrabm3set01.png
character_head,icon_character_head1,character_head_luciabearmset01,64,64,50,59,Sprites/Pixel/character_head/icon_character_head1/character_head_luciabearmset01.png
character_head,icon_character_head1,character_head_iriaguardianmset01,64,64,44,58,Sprites/Pixel/character_head/icon_character_head1/character_head_iriaguardianmset01.png
character_head,icon_character_head1,character_head_militaryberserkermset02,64,64,42,58,Sprites/Pixel/character_head/icon_character_head1/character_head_militaryberserkermset02.png
character_head,icon_character_head1,character_head_vilderarcherfset01,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_vilderarcherfset01.png
character_head,icon_character_head1,character_head_hirialadymunaf2set01,64,64,44,54,Sprites/Pixel/character_head/icon_character_head1/character_head_hirialadymunaf2set01.png
character_head,icon_character_head1,character_head_monsterfrogmset05,64,64,49,45,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterfrogmset05.png
character_head,icon_character_head1,character_head_papalcrossbowmset01,64,64,46,56,Sprites/Pixel/character_head/icon_character_head1/character_head_papalcrossbowmset01.png
character_head,icon_character_head1,character_head_knightslancerm2set03,64,64,54,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightslancerm2set03.png
character_head,icon_character_head1,character_head_npc14,64,64,42,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc14.png
character_head,icon_character_head1,character_head_militarycrossbowmset01,64,64,42,56,Sprites/Pixel/character_head/icon_character_head1/character_head_militarycrossbowmset01.png
character_head,icon_character_head1,character_head_npc72,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_npc72.png
character_head,icon_character_head1,character_head_npc67,64,64,42,62,Sprites/Pixel/character_head/icon_character_head1/character_head_npc67.png
character_head,icon_character_head1,character_head_monsterflowerm4set02,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterflowerm4set02.png
character_head,icon_character_head1,character_head_terroristbombermset01,64,64,52,56,Sprites/Pixel/character_head/icon_character_head1/character_head_terroristbombermset01.png
character_head,icon_character_head1,character_head_tkbird01,64,64,38,50,Sprites/Pixel/character_head/icon_character_head1/character_head_tkbird01.png
character_head,icon_character_head1,character_head_hirialadymunafset05,64,64,46,54,Sprites/Pixel/character_head/icon_character_head1/character_head_hirialadymunafset05.png
character_head,icon_character_head1,character_head_hsolomonmissyefset01,64,64,50,55,Sprites/Pixel/character_head/icon_character_head1/character_head_hsolomonmissyefset01.png
character_head,icon_character_head1,character_head_npc65,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc65.png
character_head,icon_character_head1,character_head_npc07,64,64,48,50,Sprites/Pixel/character_head/icon_character_head1/character_head_npc07.png
character_head,icon_character_head1,character_head_pirateguardianmset01,64,64,44,55,Sprites/Pixel/character_head/icon_character_head1/character_head_pirateguardianmset01.png
character_head,icon_character_head1,character_head_npc11,64,64,38,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc11.png
character_head,icon_character_head1,character_head_tbosschariotm3set02,64,64,52,50,Sprites/Pixel/character_head/icon_character_head1/character_head_tbosschariotm3set02.png
character_head,icon_character_head1,character_head_npc29,64,64,40,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc29.png
character_head,icon_character_head1,character_head_npc86,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc86.png
character_head,icon_character_head1,character_head_npc74,64,64,45,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc74.png
character_head,icon_character_head1,character_head_hplayerlittlewitchfset01,64,64,56,60,Sprites/Pixel/character_head/icon_character_head1/character_head_hplayerlittlewitchfset01.png
character_head,icon_character_head1,character_head_npc35,64,64,44,52,Sprites/Pixel/character_head/icon_character_head1/character_head_npc35.png
character_head,icon_character_head1,character_head_yserindeknightsguardianmset01,64,64,45,60,Sprites/Pixel/character_head/icon_character_head1/character_head_yserindeknightsguardianmset01.png
character_head,icon_character_head1,character_head_knightscrossbowmset03,64,64,58,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightscrossbowmset03.png
character_head,icon_character_head1,character_head_crimsonassassinm4set01,64,64,52,52,Sprites/Pixel/character_head/icon_character_head1/character_head_crimsonassassinm4set01.png
character_head,icon_character_head1,character_head_luciaicewizzardfset01,64,64,52,52,Sprites/Pixel/character_head/icon_character_head1/character_head_luciaicewizzardfset01.png
character_head,icon_character_head1,character_head_hsolomonladypresidentf2set01,64,64,50,54,Sprites/Pixel/character_head/icon_character_head1/character_head_hsolomonladypresidentf2set01.png
character_head,icon_character_head1,character_head_monsterspiderm2set01,64,64,59,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterspiderm2set01.png
character_head,icon_character_head1,character_head_uahshorthairfset01,64,64,48,55,Sprites/Pixel/character_head/icon_character_head1/character_head_uahshorthairfset01.png
character_head,icon_character_head1,character_head_npc43,64,64,46,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc43.png
character_head,icon_character_head1,character_head_crimsonberserkermset01,64,64,56,58,Sprites/Pixel/character_head/icon_character_head1/character_head_crimsonberserkermset01.png
character_head,icon_character_head1,character_head_papaldarkwizzardfset01,64,64,50,60,Sprites/Pixel/character_head/icon_character_head1/character_head_papaldarkwizzardfset01.png
character_head,icon_character_head1,character_head_hirialadymunafset04,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_hirialadymunafset04.png
character_head,icon_character_head1,character_head_papallancermset01,64,64,46,56,Sprites/Pixel/character_head/icon_character_head1/character_head_papallancermset01.png
character_head,icon_character_head1,character_head_crimsonassassinm3set01,64,64,46,51,Sprites/Pixel/character_head/icon_character_head1/character_head_crimsonassassinm3set01.png
character_head,icon_character_head1,character_head_npc48,64,64,42,52,Sprites/Pixel/character_head/icon_character_head1/character_head_npc48.png
character_head,icon_character_head1,character_head_tbossstrengthfset01,64,64,39,60,Sprites/Pixel/character_head/icon_character_head1/character_head_tbossstrengthfset01.png
character_head,icon_character_head1,character_head_npc44,64,64,38,52,Sprites/Pixel/character_head/icon_character_head1/character_head_npc44.png
character_head,icon_character_head1,character_head_sredparrot,64,64,33,53,Sprites/Pixel/character_head/icon_character_head1/character_head_sredparrot.png
character_head,icon_character_head1,character_head_monsternightmarem5set01,64,64,52,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsternightmarem5set01.png
character_head,icon_character_head1,character_head_npc19,64,64,44,56,Sprites/Pixel/character_head/icon_character_head1/character_head_npc19.png
character_head,icon_character_head1,character_head_tarotguardmset01,64,64,55,56,Sprites/Pixel/character_head/icon_character_head1/character_head_tarotguardmset01.png
character_head,icon_character_head1,character_head_playerm2set01,64,64,45,56,Sprites/Pixel/character_head/icon_character_head1/character_head_playerm2set01.png
character_head,icon_character_head1,character_head_scorchdancerfset01,64,64,46,58,Sprites/Pixel/character_head/icon_character_head1/character_head_scorchdancerfset01.png
character_head,icon_character_head1,character_head_knightsberserkermset03,64,64,52,59,Sprites/Pixel/character_head/icon_character_head1/character_head_knightsberserkermset03.png
character_head,icon_character_head1,character_head_monsterslimem2set02,64,64,57,46,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterslimem2set02.png
character_head,icon_character_head1,character_head_hcheckboardmset01,64,64,64,52,Sprites/Pixel/character_head/icon_character_head1/character_head_hcheckboardmset01.png
character_head,icon_character_head1,character_head_darklightlancermset01,64,64,44,54,Sprites/Pixel/character_head/icon_character_head1/character_head_darklightlancermset01.png
character_head,icon_character_head1,character_head_npc90,64,64,46,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc90.png
character_head,icon_character_head1,character_head_mercenaryguardianmset02,64,64,48,56,Sprites/Pixel/character_head/icon_character_head1/character_head_mercenaryguardianmset02.png
character_head,icon_character_head1,character_head_tbossswordsmset01,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_tbossswordsmset01.png
character_head,icon_character_head1,character_head_monsterfrogmset06,64,64,49,45,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterfrogmset06.png
character_head,icon_character_head1,character_head_monsterhermitcrabmset01,64,64,55,58,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterhermitcrabmset01.png
character_head,icon_character_head1,character_head_tbossmagicianm2set01,64,64,22,42,Sprites/Pixel/character_head/icon_character_head1/character_head_tbossmagicianm2set01.png
character_head,icon_character_head1,character_head_policedarkwizzardfset01,64,64,42,60,Sprites/Pixel/character_head/icon_character_head1/character_head_policedarkwizzardfset01.png
character_head,icon_character_head1,character_head_hluciaaugurfdeerf2set01,64,64,44,60,Sprites/Pixel/character_head/icon_character_head1/character_head_hluciaaugurfdeerf2set01.png
character_head,icon_character_head1,character_head_npc06,64,64,34,50,Sprites/Pixel/character_head/icon_character_head1/character_head_npc06.png
character_head,icon_character_head1,character_head_uwhtfset01,64,64,48,56,Sprites/Pixel/character_head/icon_character_head1/character_head_uwhtfset01.png
character_head,icon_character_head1,character_head_banditarcherm4set01,64,64,50,56,Sprites/Pixel/character_head/icon_character_head1/character_head_banditarcherm4set01.png
character_head,icon_character_head1,character_head_tarotshootermset01,64,64,56,60,Sprites/Pixel/character_head/icon_character_head1/character_head_tarotshootermset01.png
character_head,icon_character_head1,character_head_hpapalmercenaryleadermset01,64,64,42,56,Sprites/Pixel/character_head/icon_character_head1/character_head_hpapalmercenaryleadermset01.png
character_head,icon_character_head1,character_head_npc16,64,64,43,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc16.png
character_head,icon_character_head1,character_head_npc23,64,64,51,56,Sprites/Pixel/character_head/icon_character_head1/character_head_npc23.png
character_head,icon_character_head1,character_head_npc59,64,64,46,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc59.png
character_head,icon_character_head1,character_head_solomonblademset01,64,64,42,60,Sprites/Pixel/character_head/icon_character_head1/character_head_solomonblademset01.png
character_head,icon_character_head1,character_head_knightsberserkermset09,64,64,58,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightsberserkermset09.png
character_head,icon_character_head1,character_head_hdarklightdarkknightmset01,64,64,62,62,Sprites/Pixel/character_head/icon_character_head1/character_head_hdarklightdarkknightmset01.png
character_head,icon_character_head1,character_head_monsterboarmset04,64,64,53,56,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterboarmset04.png
character_head,icon_character_head1,character_head_monsterraccoonmset04,64,64,47,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterraccoonmset04.png
character_head,icon_character_head1,character_head_hirialadymunafset07,64,64,40,52,Sprites/Pixel/character_head/icon_character_head1/character_head_hirialadymunafset07.png
character_head,icon_character_head1,character_head_npc08,64,64,36,50,Sprites/Pixel/character_head/icon_character_head1/character_head_npc08.png
character_head,icon_character_head1,character_head_knightscrossbowmset04,64,64,48,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightscrossbowmset04.png
character_head,icon_character_head1,character_head_brambleknightsberserkermset01,64,64,52,59,Sprites/Pixel/character_head/icon_character_head1/character_head_brambleknightsberserkermset01.png
character_head,icon_character_head1,character_head_monsterflowerm4set03,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterflowerm4set03.png
character_head,icon_character_head1,character_head_tkfrog01,64,64,30,26,Sprites/Pixel/character_head/icon_character_head1/character_head_tkfrog01.png
character_head,icon_character_head1,character_head_npc64,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc64.png
character_head,icon_character_head1,character_head_monsterslimemset04,64,64,56,58,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterslimemset04.png
character_head,icon_character_head1,character_head_knightspriestf2set01,64,64,48,56,Sprites/Pixel/character_head/icon_character_head1/character_head_knightspriestf2set01.png
character_head,icon_character_head1,character_head_monsterscorpionmset04,64,64,60,42,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterscorpionmset04.png
character_head,icon_character_head1,character_head_hpapalprincemset01,64,64,46,56,Sprites/Pixel/character_head/icon_character_head1/character_head_hpapalprincemset01.png
character_head,icon_character_head1,character_head_monsterslimemset01,64,64,56,58,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterslimemset01.png
character_head,icon_character_head1,character_head_tarotguardmset02,64,64,55,56,Sprites/Pixel/character_head/icon_character_head1/character_head_tarotguardmset02.png
character_head,icon_character_head1,character_head_hplayermercenarygirlf5set01,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_hplayermercenarygirlf5set01.png
character_head,icon_character_head1,character_head_monsterfrogmset02,64,64,49,45,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterfrogmset02.png
character_head,icon_character_head1,character_head_uamonsterchestsmset01,64,64,56,46,Sprites/Pixel/character_head/icon_character_head1/character_head_uamonsterchestsmset01.png
character_head,icon_character_head1,character_head_crimsonassassinm4set02,64,64,52,52,Sprites/Pixel/character_head/icon_character_head1/character_head_crimsonassassinm4set02.png
character_head,icon_character_head1,character_head_knightscrossbowmset01,64,64,58,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightscrossbowmset01.png
character_head,icon_character_head1,character_head_npc58,64,64,46,56,Sprites/Pixel/character_head/icon_character_head1/character_head_npc58.png
character_head,icon_character_head1,character_head_hplayermercenaryboym2set01,64,64,54,56,Sprites/Pixel/character_head/icon_character_head1/character_head_hplayermercenaryboym2set01.png
character_head,icon_character_head1,character_head_hvilderwitchfset01,64,64,52,56,Sprites/Pixel/character_head/icon_character_head1/character_head_hvilderwitchfset01.png
character_head,icon_character_head1,character_head_npc55,64,64,40,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc55.png
character_head,icon_character_head1,character_head_yserindeknightscrossbowmset01,64,64,58,60,Sprites/Pixel/character_head/icon_character_head1/character_head_yserindeknightscrossbowmset01.png
character_head,icon_character_head1,character_head_hirialadymunafset03,64,64,42,54,Sprites/Pixel/character_head/icon_character_head1/character_head_hirialadymunafset03.png
character_head,icon_character_head1,character_head_monsterwolfset03,64,64,62,58,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterwolfset03.png
character_head,icon_character_head1,character_head_hknightskingcamelotmset01,64,64,54,58,Sprites/Pixel/character_head/icon_character_head1/character_head_hknightskingcamelotmset01.png
character_head,icon_character_head1,character_head_npc09,64,64,44,56,Sprites/Pixel/character_head/icon_character_head1/character_head_npc09.png
character_head,icon_character_head1,character_head_hsolomonkinghashamset01,64,64,46,60,Sprites/Pixel/character_head/icon_character_head1/character_head_hsolomonkinghashamset01.png
player_head,icon_player_head1,player_head_playerfset01,256,256,186,210,Sprites/Pixel/player_head/icon_player_head1/player_head_playerfset01.png
player_head,icon_player_head1,player_head_playermset01,256,256,253,212,Sprites/Pixel/player_head/icon_player_head1/player_head_playermset01.png
card_small,icon_card_small1,card_hcrimsonsophiafset01,176,136,120,108,Sprites/Pixel/card_small/icon_card_small1/card_hcrimsonsophiafset01.png
card_small,icon_card_small1,card_iriafirewizzardfset01,176,136,111,122,Sprites/Pixel/card_small/icon_card_small1/card_iriafirewizzardfset01.png
card_small,icon_card_small1,card_hdarklightdarkknightmset01,176,136,176,136,Sprites/Pixel/card_small/icon_card_small1/card_hdarklightdarkknightmset01.png
card_small,icon_card_small1,card_knightslancerm2set01,176,136,168,114,Sprites/Pixel/card_small/icon_card_small1/card_knightslancerm2set01.png
card_small,icon_card_small1,card_playerfset01,176,136,59,108,Sprites/Pixel/card_small/icon_card_small1/card_playerfset01.png
card_small,icon_card_small1,card_banditassassinmmset01,176,136,82,106,Sprites/Pixel/card_small/icon_card_small1/card_banditassassinmmset01.png
card_small,icon_card_small1,card_darklightbombermset01,176,136,176,136,Sprites/Pixel/card_small/icon_card_small1/card_darklightbombermset01.png
card_small,icon_card_small1,card_iriapriestfset01,176,136,118,107,Sprites/Pixel/card_small/icon_card_small1/card_iriapriestfset01.png
card_small,icon_card_small1,card_hsolomonhalfbloodgirlfset01,176,136,116,108,Sprites/Pixel/card_small/icon_card_small1/card_hsolomonhalfbloodgirlfset01.png
card_small,icon_card_small1,card_hsolomonblindgirlfset01,176,136,90,119,Sprites/Pixel/card_small/icon_card_small1/card_hsolomonblindgirlfset01.png
card_small,icon_card_small1,card_papalguardianmset01,176,136,102,136,Sprites/Pixel/card_small/icon_card_small1/card_papalguardianmset01.png
card_small,icon_card_small1,card_hsolomonparrotgirlfset01,176,136,176,105,Sprites/Pixel/card_small/icon_card_small1/card_hsolomonparrotgirlfset01.png
card_small,icon_card_small1,card_knightslancermset01,176,136,78,114,Sprites/Pixel/card_small/icon_card_small1/card_knightslancermset01.png
card_small,icon_card_small1,card_hplayermercenaryboymset01,176,136,176,136,Sprites/Pixel/card_small/icon_card_small1/card_hplayermercenaryboymset01.png
card_small,icon_card_small1,card_luciaguardianmset01,176,136,176,117,Sprites/Pixel/card_small/icon_card_small1/card_luciaguardianmset01.png
card_small,icon_card_small1,card_darklightdarkwizzardfset01,176,136,84,108,Sprites/Pixel/card_small/icon_card_small1/card_darklightdarkwizzardfset01.png
card_small,icon_card_small1,card_hplayermercenarygirlfset01,176,136,63,108,Sprites/Pixel/card_small/icon_card_small1/card_hplayermercenarygirlfset01.png
card_small,icon_card_small1,card_hpolicetwinsmset01,176,136,77,108,Sprites/Pixel/card_small/icon_card_small1/card_hpolicetwinsmset01.png
card_small,icon_card_small1,card_papalicewizzardfset01,176,136,176,108,Sprites/Pixel/card_small/icon_card_small1/card_papalicewizzardfset01.png
card_small,icon_card_small1,card_iriapriestfset02,176,136,118,107,Sprites/Pixel/card_small/icon_card_small1/card_iriapriestfset02.png
card_small,icon_card_small1,card_iriafirewizzardf2set01,176,136,90,114,Sprites/Pixel/card_small/icon_card_small1/card_iriafirewizzardf2set01.png
card_small,icon_card_small1,card_hplayerlittlewitchfset01,176,136,176,114,Sprites/Pixel/card_small/icon_card_small1/card_hplayerlittlewitchfset01.png
card_small,icon_card_small1,card_mercenaryberserkerfset01,176,136,69,111,Sprites/Pixel/card_small/icon_card_small1/card_mercenaryberserkerfset01.png
card_small,icon_card_small1,card_irialancermset01,176,136,122,114,Sprites/Pixel/card_small/icon_card_small1/card_irialancermset01.png
card_small,icon_card_small1,card_knightsberserkermset01,176,136,126,136,Sprites/Pixel/card_small/icon_card_small1/card_knightsberserkermset01.png
card_small,icon_card_small1,card_papallancermset01,176,136,131,136,Sprites/Pixel/card_small/icon_card_small1/card_papallancermset01.png
card_small,icon_card_small1,card_darklighticewizzardmset01,176,136,152,108,Sprites/Pixel/card_small/icon_card_small1/card_darklighticewizzardmset01.png
card_small,icon_card_small1,card_hcrimsondetectivefset01,176,136,174,110,Sprites/Pixel/card_small/icon_card_small1/card_hcrimsondetectivefset01.png
card_small,icon_card_small1,card_mercenaryassassinmset01,176,136,102,136,Sprites/Pixel/card_small/icon_card_small1/card_mercenaryassassinmset01.png
card_small,icon_card_small1,card_hirialadymunafset03,176,136,101,108,Sprites/Pixel/card_small/icon_card_small1/card_hirialadymunafset03.png
card_small,icon_card_small1,card_hpapalprincemset01,176,136,94,105,Sprites/Pixel/card_small/icon_card_small1/card_hpapalprincemset01.png
card_small,icon_card_small1,card_hcrimsonhousemaidkillerfset01,176,136,134,120,Sprites/Pixel/card_small/icon_card_small1/card_hcrimsonhousemaidkillerfset01.png
card_small,icon_card_small1,card_iriaarcherfset01,176,136,130,136,Sprites/Pixel/card_small/icon_card_small1/card_iriaarcherfset01.png
card_small,icon_card_small1,card_hvildersistersingerfset01,176,136,140,112,Sprites/Pixel/card_small/icon_card_small1/card_hvildersistersingerfset01.png
card_small,icon_card_small1,card_mercenaryarchermset01,176,136,121,107,Sprites/Pixel/card_small/icon_card_small1/card_mercenaryarchermset01.png
card_small,icon_card_small1,card_hpapalmercenaryleadermset01,176,136,97,108,Sprites/Pixel/card_small/icon_card_small1/card_hpapalmercenaryleadermset01.png
card_small,icon_card_small1,card_hpapalsamanthafset01,176,136,87,136,Sprites/Pixel/card_small/icon_card_small1/card_hpapalsamanthafset01.png
card_small,icon_card_small1,card_hpolicetwinsfset01,176,136,74,106,Sprites/Pixel/card_small/icon_card_small1/card_hpolicetwinsfset01.png
card_small,icon_card_small1,card_cat,176,136,114,61,Sprites/Pixel/card_small/icon_card_small1/card_cat.png
card_small,icon_card_small1,card_hknightscaptainmset01,176,136,139,114,Sprites/Pixel/card_small/icon_card_small1/card_hknightscaptainmset01.png
card_small,icon_card_small1,card_hirialadymunafset02,176,136,169,107,Sprites/Pixel/card_small/icon_card_small1/card_hirialadymunafset02.png
card_small,icon_card_small1,card_knightscrossbowmset01,176,136,127,126,Sprites/Pixel/card_small/icon_card_small1/card_knightscrossbowmset01.png
card_small,icon_card_small1,card_policedarkwizzardfset01,176,136,144,136,Sprites/Pixel/card_small/icon_card_small1/card_policedarkwizzardfset01.png
card_small,icon_card_small1,card_hvilderwitchfset01,176,136,150,112,Sprites/Pixel/card_small/icon_card_small1/card_hvilderwitchfset01.png
card_small,icon_card_small1,card_iriaguardianmset01,176,136,103,120,Sprites/Pixel/card_small/icon_card_small1/card_iriaguardianmset01.png
card_small,icon_card_small1,card_hbanditthemaskmset01,176,136,124,108,Sprites/Pixel/card_small/icon_card_small1/card_hbanditthemaskmset01.png
card_small,icon_card_small1,card_papalnightwalkermset01,176,136,158,106,Sprites/Pixel/card_small/icon_card_small1/card_papalnightwalkermset01.png
card_small,icon_card_small1,card_policenightwalkermset01,176,136,85,106,Sprites/Pixel/card_small/icon_card_small1/card_policenightwalkermset01.png
card_small,icon_card_small1,card_knightslongswordf2set01,176,136,176,136,Sprites/Pixel/card_small/icon_card_small1/card_knightslongswordf2set01.png
card_small,icon_card_small1,card_mercenarylancermset01,176,136,135,106,Sprites/Pixel/card_small/icon_card_small1/card_mercenarylancermset01.png
card_small,icon_card_small1,card_playermset01,176,136,90,108,Sprites/Pixel/card_small/icon_card_small1/card_playermset01.png
card_small,icon_card_small1,card_hluciasilverwolffset01,176,136,176,136,Sprites/Pixel/card_small/icon_card_small1/card_hluciasilverwolffset01.png
card_small,icon_card_small1,card_crimsonberserkermset01,176,136,138,120,Sprites/Pixel/card_small/icon_card_small1/card_crimsonberserkermset01.png
card_small,icon_card_small1,card_hvildergraywolfmset01,176,136,96,122,Sprites/Pixel/card_small/icon_card_small1/card_hvildergraywolfmset01.png
card_small,icon_card_small1,card_hknightsicemagefset01,176,136,152,105,Sprites/Pixel/card_small/icon_card_small1/card_hknightsicemagefset01.png
card_small,icon_card_small1,card_policelongswordmset01,176,136,97,109,Sprites/Pixel/card_small/icon_card_small1/card_policelongswordmset01.png
card_small,icon_card_small1,card_hknightspaladinfset01,176,136,147,136,Sprites/Pixel/card_small/icon_card_small1/card_hknightspaladinfset01.png
card_small,icon_card_small1,card_hvildersisterchieffset01,176,136,129,136,Sprites/Pixel/card_small/icon_card_small1/card_hvildersisterchieffset01.png
card_small,icon_card_small1,card_hcrimsongeneralfset01,176,136,176,114,Sprites/Pixel/card_small/icon_card_small1/card_hcrimsongeneralfset01.png
card_small,icon_card_small1,card_hcrimsonlavierfset01,176,136,59,114,Sprites/Pixel/card_small/icon_card_small1/card_hcrimsonlavierfset01.png
card_small,icon_card_small1,card_hplayerleaderadafset01,176,136,67,108,Sprites/Pixel/card_small/icon_card_small1/card_hplayerleaderadafset01.png
card_small,icon_card_small1,card_hpapaljudgercfset01,176,136,138,108,Sprites/Pixel/card_small/icon_card_small1/card_hpapaljudgercfset01.png
card_small,icon_card_small1,card_crimsoncrossbowmset01,176,136,92,111,Sprites/Pixel/card_small/icon_card_small1/card_crimsoncrossbowmset01.png
card_small,icon_card_small1,card_hpapalsamanthafset02,176,136,134,106,Sprites/Pixel/card_small/icon_card_small1/card_hpapalsamanthafset02.png
card_small,icon_card_small1,card_hiriayoungcolonelmset01,176,136,130,135,Sprites/Pixel/card_small/icon_card_small1/card_hiriayoungcolonelmset01.png
card_small,icon_card_small1,card_hcrimsonmafialeaderfset01,176,136,142,108,Sprites/Pixel/card_small/icon_card_small1/card_hcrimsonmafialeaderfset01.png
card_small,icon_card_small1,card_banditarchermset01,176,136,148,107,Sprites/Pixel/card_small/icon_card_small1/card_banditarchermset01.png
card_small,icon_card_small1,card_iriadoctorfset01,176,136,70,108,Sprites/Pixel/card_small/icon_card_small1/card_iriadoctorfset01.png
card_small,icon_card_small1,card_papalpriestfset01,176,136,101,106,Sprites/Pixel/card_small/icon_card_small1/card_papalpriestfset01.png
card_small,icon_card_small1,card_darklightcrossbowmset01,176,136,176,136,Sprites/Pixel/card_small/icon_card_small1/card_darklightcrossbowmset01.png
card_small,icon_card_small1,card_hpapalbishopfset01,176,136,146,136,Sprites/Pixel/card_small/icon_card_small1/card_hpapalbishopfset01.png
card_small,icon_card_small1,card_iriaassassinfset01,176,136,73,136,Sprites/Pixel/card_small/icon_card_small1/card_iriaassassinfset01.png
card_small,icon_card_small1,card_papaljavelinfset01,176,136,101,133,Sprites/Pixel/card_small/icon_card_small1/card_papaljavelinfset01.png
card_small,icon_card_small1,card_knightsguardianmset01,176,136,80,112,Sprites/Pixel/card_small/icon_card_small1/card_knightsguardianmset01.png
card_small,icon_card_small1,card_hsolomonbusinessmanmset01,176,136,84,108,Sprites/Pixel/card_small/icon_card_small1/card_hsolomonbusinessmanmset01.png
card_small,icon_card_small1,card_papaldarkwizzardfset01,176,136,138,114,Sprites/Pixel/card_small/icon_card_small1/card_papaldarkwizzardfset01.png
